Stereotype,abstract,category,collective,datatype,enumeration,event,historicalRole,historicalRoleMixin,kind,mixin,mode,phase,phaseMixin,quality,quantity,relator,role,roleMixin,situation,subkind,type,none,other
abstract,1.0,-0.11431180758889622,-0.1771360022929547,-0.07943053859479739,-0.02564102564102564,,,,0.2576096394731622,-0.04556529828916095,-0.07333019566623816,0.20075035557214363,,-0.03673591791853226,,-0.1262095524578553,-0.25059984441293054,-0.09722794200941441,,0.17524065236835157,-0.02564102564102564,,
category,-0.11431180758889622,1.0,0.006110779441587805,0.2009281283691745,0.1469723240428666,,,,-0.021506007037396805,-0.05223533472506262,0.10533090765566004,0.2514664940786839,,0.11113277653222199,,0.09612150033430192,-0.1367146698344887,0.10428318431700262,,0.2082033791546707,-0.11431180758889622,,
collective,-0.1771360022929547,0.006110779441587805,1.0,-0.20320169462519683,0.05166466733544513,,,,0.1887366399005824,-0.050495787731313795,-0.04153714242861362,-0.009945719788506294,,-0.2537828919853861,,0.13709119845728746,-0.027200590913546766,-0.08427805406645826,,0.09962358491228801,0.05166466733544513,,
datatype,-0.07943053859479739,0.2009281283691745,-0.20320169462519683,1.0,0.38722387564963723,,,,0.05755994794816492,0.31759148517589236,-0.06287509140063116,0.3258904249528082,,0.49076334566265495,,0.03427782331055854,-0.003032445093461595,-0.11722523482059856,,0.2125292658690822,-0.07943053859479739,,
enumeration,-0.02564102564102564,0.1469723240428666,0.05166466733544513,0.38722387564963723,1.0,,,,-0.06962422688463843,0.5467835794699314,-0.07333019566623816,0.13898101539609944,,-0.03673591791853226,,-0.014023283606428369,0.13226102899571335,-0.09722794200941441,,0.2032791567472878,-0.02564102564102564,,
event,,,,,,,,,,,,,,,,,,,,,,,
historicalRole,,,,,,,,,,,,,,,,,,,,,,,
historicalRoleMixin,,,,,,,,,,,,,,,,,,,,,,,
kind,0.2576096394731622,-0.021506007037396805,0.1887366399005824,0.05755994794816492,-0.06962422688463843,,,,1.0,-0.0003093137449497,0.07481101465430737,0.14702149759272215,,-0.02992520564251152,,-0.012422964106053997,-0.11331632373299602,-0.1099230775374984,,0.3347050137884697,0.02784969075385537,,
mixin,-0.04556529828916095,-0.05223533472506262,-0.050495787731313795,0.31759148517589236,0.5467835794699314,,,,-0.0003093137449497,1.0,-0.13031117732625253,0.1145693041620806,,-0.06528143925747813,,0.11463213303336145,0.2783297561336298,0.01963393034185321,,0.11179648125831292,-0.04556529828916095,,
mode,-0.07333019566623816,0.10533090765566004,-0.04153714242861362,-0.06287509140063116,-0.07333019566623816,,,,0.07481101465430737,-0.13031117732625253,1.0,-0.14881417288833695,,-0.10506022990884856,,-0.37605481990113304,-0.35400536350649897,-0.04423682080033756,,-0.28731177938162605,-0.07333019566623816,,
phase,0.20075035557214363,0.2514664940786839,-0.009945719788506294,0.3258904249528082,0.13898101539609944,,,,0.14702149759272215,0.1145693041620806,-0.14881417288833695,1.0,,0.3595189934902035,,0.14436590682589598,0.11125406324241914,-0.2332244197991988,,0.47946308559645295,0.23935619318217125,,
phaseMixin,,,,,,,,,,,,,,,,,,,,,,,
quality,-0.03673591791853226,0.11113277653222199,-0.2537828919853861,0.49076334566265495,-0.03673591791853226,,,,-0.02992520564251152,-0.06528143925747813,-0.10506022990884856,0.3595189934902035,,1.0,,0.10045584812524004,-0.004986591628823117,-0.13929855018478082,,0.14059775667524074,-0.03673591791853226,,
quantity,,,,,,,,,,,,,,,,,,,,,,,
relator,-0.1262095524578553,0.09612150033430192,0.13709119845728746,0.03427782331055854,-0.014023283606428369,,,,-0.012422964106053997,0.11463213303336145,-0.37605481990113304,0.14436590682589598,,0.10045584812524004,,1.0,0.6265034934562066,0.2273220357532055,,0.14423999062757933,0.26644238852213903,,
role,-0.25059984441293054,-0.1367146698344887,-0.027200590913546766,-0.003032445093461595,0.13226102899571335,,,,-0.11331632373299602,0.2783297561336298,-0.35400536350649897,0.11125406324241914,,-0.004986591628823117,,0.6265034934562066,1.0,0.0472723875650915,,0.03125670069539591,0.13226102899571335,,
roleMixin,-0.09722794200941441,0.10428318431700262,-0.08427805406645826,-0.11722523482059856,-0.09722794200941441,,,,-0.1099230775374984,0.01963393034185321,-0.04423682080033756,-0.2332244197991988,,-0.13929855018478082,,0.2273220357532055,0.0472723875650915,1.0,,-0.10529197294866698,0.21213369165690418,,
situation,,,,,,,,,,,,,,,,,,,,,,,
subkind,0.17524065236835157,0.2082033791546707,0.09962358491228801,0.2125292658690822,0.2032791567472878,,,,0.3347050137884697,0.11179648125831292,-0.28731177938162605,0.47946308559645295,,0.14059775667524074,,0.14423999062757933,0.03125670069539591,-0.10529197294866698,,1.0,0.0911251392315428,,
type,-0.02564102564102564,-0.11431180758889622,0.05166466733544513,-0.07943053859479739,-0.02564102564102564,,,,0.02784969075385537,-0.04556529828916095,-0.07333019566623816,0.23935619318217125,,-0.03673591791853226,,0.26644238852213903,0.13226102899571335,0.21213369165690418,,0.0911251392315428,1.0,,
none,,,,,,,,,,,,,,,,,,,,,,,
other,,,,,,,,,,,,,,,,,,,,,,,
